,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
1465,1465,377.94,4.119653364,14508.00019,3.780000103,59.15999994,212,4425.549805,1.029999991,444.5,96.88323974,377.9279208,96.66
1466,1466,377.952,4.119653364,14508.00019,3.780000103,59.15999994,212,4425.549805,1.029999991,444.5,96.88323974,377.9483424,96.66
1467,1467,378.001,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.0499877,96.66
1468,1468,378.022,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.0108264,96.66
1469,1469,378.104,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.1007424,96.66
1470,1470,378.199,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.1863912,96.66
1471,1471,378.257,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.2531424,106.326
1472,1472,378.284,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.27204,106.326
1473,1473,378.373,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.3595176,106.326
1474,1474,378.409,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.4055424,106.326
1475,1475,378.455,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.442728,106.326
1476,1476,378.546,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.5332536,106.326
1477,1477,378.562,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.5497128,106.326
1478,1478,378.626,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.613416,106.326
1479,1479,378.714,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.7103424,106.326
1480,1480,378.723,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.7121712,106.326
1481,1481,378.808,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.7972104,106.326
1482,1482,378.866,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.8627424,106.326
1483,1483,378.897,3.201908993,14427.00043,3.609999513,59.81999984,212,4426.109864,1.029999991,444.5,97.80098592,378.8840784,106.326
1484,1484,379.001,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.0100099,106.326
1485,1485,379.019,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.0151424,99.077
1486,1486,379.071,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.0590336,99.077
1487,1487,379.159,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.1465112,99.077
1488,1488,379.171,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.1675424,99.077
1489,1489,379.247,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.2364272,99.077
1490,1490,379.324,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.3199424,99.077
1491,1491,379.339,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.3257336,99.077
1492,1492,379.421,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.410468,99.077
1493,1493,379.476,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.4723424,99.077
1494,1494,379.51,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.4979456,99.077
1495,1495,379.595,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.5832896,99.077
1496,1496,379.628,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.6247424,99.077
1497,1497,379.683,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.6713768,99.077
1498,1498,379.775,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.7631216,99.077
1499,1499,379.781,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.7771424,99.077
1500,1500,379.86,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.8490752,99.077
1501,1501,379.933,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.9295424,101.493
1502,1502,379.948,3.089740136,14435.00061,3.550000502,59.18000031,212,4426.740233,1.029999991,444.5,97.91314752,379.9356384,101.493
1503,1503,380,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.0199891,101.493
1504,1504,380.037,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.0237256,101.493
1505,1505,380.086,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.0819424,101.493
1506,1506,380.122,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.1102888,101.493
1507,1507,380.208,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.1956328,101.493
1508,1508,380.238,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.2261128,101.493
1509,1509,380.293,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.2803672,101.493
1510,1510,380.378,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.3657112,101.493
1511,1511,380.39,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.3867424,96.66
1512,1512,380.464,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.45136,96.66
1513,1513,380.543,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.5391424,96.66
1514,1514,380.546,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.5354848,96.66
1515,1515,380.64,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.6293632,96.66
1516,1516,380.695,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.6833128,96.66
1517,1517,380.735,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.7220224,96.66
1518,1518,380.829,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.8189488,96.66
1519,1519,380.848,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.8439424,96.66
1520,1520,380.927,3.456837884,14355.99975,3.310000388,59.38000092,212,4426.430174,1.029999991,444.5,97.53585755,380.9143512,96.66
1521,1521,381,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,380.9963424,96.66
1522,1522,381.021,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.0085344,96.66
1523,1523,381.116,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.1039368,96.66
1524,1524,381.152,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.1487424,99.077
1525,1525,381.21,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.1972056,99.077
1526,1526,381.305,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.3011424,99.077
1527,1527,381.399,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.3864864,99.077
1528,1528,381.457,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.4535424,99.077
1529,1529,381.494,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.4824984,99.077
1530,1530,381.588,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.5779008,99.077
1531,1531,381.61,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.6059424,108.743
1532,1532,381.686,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.6729984,108.743
1533,1533,381.762,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.7583424,108.743
1534,1534,381.78,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.7674864,108.743
1535,1535,381.872,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.8613648,108.743
1536,1536,381.914,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.9107424,108.743
1537,1537,381.963,3.701570019,14511.00006,3.44000028,62.6500014,212,4425.970216,1.029999991,444.5,97.29112769,381.9512808,108.743
1538,1538,382,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.0199891,108.743
1539,1539,382.058,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.0463784,108.743
1540,1540,382.067,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.0631424,108.743
1541,1541,382.149,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.136904,108.743
1542,1542,382.219,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.2155424,108.743
1543,1543,382.244,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.2307824,108.743
1544,1544,382.335,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.3234416,108.743
1545,1545,382.372,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.3679424,101.493
1546,1546,382.426,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.414272,101.493
1547,1547,382.524,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.5203424,101.493
1548,1548,382.527,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.5142464,101.493
1549,1549,382.618,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.6059912,101.493
1550,1550,382.676,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.6727424,96.66
1551,1551,382.701,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.688592,96.66
1552,1552,382.798,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.7873472,96.66
1553,1553,382.829,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.8251424,96.66
1554,1554,382.881,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.8696432,96.66
1555,1555,382.981,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.9775424,96.66
1556,1556,382.984,2.885796842,14463.00049,3.369999399,65.48999795,212,4426.189941,1.029999991,444.5,98.11709535,382.9708368,96.66
1557,1557,382.999,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.0100097,96.66
1558,1558,383.076,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.0625816,96.66
1559,1559,383.134,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.1299424,96.66
1560,1560,383.164,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.153412,96.66
1561,1561,383.256,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.2445472,96.66
1562,1562,383.286,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.2823424,96.66
1563,1563,383.344,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.333244,96.66
1564,1564,383.435,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.4228552,96.66
1565,1565,383.438,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.4347424,96.66
1566,1566,383.524,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.5109424,96.66
1567,1567,383.591,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.5871424,96.66
1568,1568,383.612,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.5996392,96.66
1569,1569,383.704,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.6904696,96.66
1570,1570,383.743,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.7395424,96.66
1571,1571,383.792,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.7794712,96.66
1572,1572,383.88,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.868168,96.66
1573,1573,383.896,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.8919424,94.244
1574,1574,383.969,3.518021145,12043.00003,3.570000172,60.1899987,201,4009.810057,1.029999991,444.5,97.48486833,383.9562552,94.244
1575,1575,383.999,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.0199889,94.244
1576,1576,384.048,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.0443424,94.244
1577,1577,384.057,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.0458664,94.244
1578,1578,384.146,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.1336488,94.244
1579,1579,384.2,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.1967424,99.077
1580,1580,384.234,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.22326,99.077
1581,1581,384.322,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.3107376,99.077
1582,1582,384.353,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.3491424,99.077
1583,1583,384.411,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.3979104,99.077
1584,1584,384.496,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.4850832,99.077
1585,1585,384.505,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.5015424,96.66
1586,1586,384.584,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.5710368,96.66
1587,1587,384.658,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.6539424,96.66
1588,1588,384.667,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.6542472,96.66
1589,1589,384.752,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.7392864,96.66
1590,1590,384.81,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.8063424,106.326
1591,1591,384.837,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.82524,106.326
1592,1592,384.92,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.90906,106.326
1593,1593,384.962,4.048273347,9312.999728,3.869999298,66.40000152,183,3433.899902,1.029999991,444.5,96.9546193,384.9587424,106.326
1594,1594,384.999,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.0400085,106.326
1595,1595,385.005,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,384.9940992,106.326
1596,1596,385.09,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.0788336,106.326
1597,1597,385.115,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.1111424,108.743
1598,1598,385.176,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.1629584,108.743
1599,1599,385.255,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.24434,108.743
1600,1600,385.267,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.2635424,108.743
1601,1601,385.34,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.3269408,108.743
1602,1602,385.42,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.4159424,113.576
1603,1603,385.496,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.4848272,113.576
1604,1604,385.572,5.027200978,10962.99973,4.56999997,57.40000153,183,3434.699953,1.029999991,444.5,95.96549355,385.5683424,99.077
